"","date","time_berth","queue_pola","queue_polb","terminal_pola","terminal_polb","turn_pola","turn_polb"
"160","2022-06-09",5.79046209270389,14.8470910752361,18.6963990749917,70.6565641181846,56.3288734720846,85.5036551934207,75.0252725470763
"161","2022-06-10",5.97632167785459,15.2509972384167,16.6969494915819,69.4068732740104,56.3358893148858,84.6578705124271,73.0328388064678
"162","2022-06-11",5.88928152956274,14.9235727440147,14.8090561012152,69.1367403314917,55.7491260196437,84.0603130755064,70.558182120859
"163","2022-06-12",5.8001475878609,15.2279047466837,14.337945981994,67.7749720313249,54.7362454151384,83.0028767780086,69.0741913971324
"164","2022-06-13",5.90805027976988,15.2314948041567,14.3835616438356,67.78896882494,54.7363848980956,83.0204636290967,69.1199465419312
"165","2022-06-14",6.1030856164994,15.4792199488491,13.5363287122098,70.084878516624,56.3981960915317,85.5640984654732,69.9345248037414
"166","2022-06-15",6.08427404770516,14.8895517574976,12.9507789194564,70.3440825540148,58.816539608883,85.2336343115124,71.7673185283394
"167","2022-06-16",6.24187707966334,14.3532846715328,14.177494199536,70.5800486618005,60.0626450116009,84.9333333333333,74.2401392111369
"168","2022-06-17",6.95875084324662,14.1641694860641,14.1440525020509,72.3972933784437,60.3310910582445,86.5614628645078,74.4751435602953
"169","2022-06-18",6.90669557241724,14.795650056809,14.8667328042328,73.8350917058919,59.6602182539683,88.6307417627009,74.5269510582011
"170","2022-06-19",6.84646524315027,14.747296437659,14.9654036243822,73.4064885496183,59.6629324546952,88.1537849872773,74.6283360790774
"171","2022-06-20",6.97247673131702,14.7644154189232,14.9206636005256,73.4851863650844,59.561432325887,88.2496017840077,74.4820959264126
"172","2022-06-21",7.01200842195418,15.6419308357349,15.0867903930131,72.2800792507205,57.2931222707424,87.9220100864553,72.3799126637555
"173","2022-06-22",6.95113172060445,17.487267473361,14.7750826901874,71.714105111071,55.4540610069827,89.201372584432,70.2291436971702
"174","2022-06-23",6.71196305006175,19.1821942446043,13.6883789785344,74.9571942446043,55.969096965211,94.1393884892086,69.6574759437454
"175","2022-06-24",6.76260717249009,20.7180363244021,13.3793360686311,74.4105376730804,55.8888474449832,95.1285739974825,69.2681835136143
"176","2022-06-25",6.36491212237439,20.7415014164306,13.0610673024023,73.9518413597734,58.403814414084,94.693342776204,71.4648817164863
"177","2022-06-26",6.3405769044623,20.3011274934952,12.9937534447915,73.780225498699,59.0209443321698,94.0813529921943,72.0146977769612
"178","2022-06-27",6.26702550449512,20.3011274934952,13.0683034890161,73.780225498699,59.2017721986339,94.0813529921943,72.27007568765
"179","2022-06-28",6.61645530991455,18.5593298493698,13.8941494758201,74.8049492775899,59.6614812309773,93.3642791269597,73.5556307067974
"180","2022-06-29",6.44054001990561,17.8772064466615,13.0845418589321,73.3459708365311,61.9874752801582,91.2231772831926,75.0720171390903
